file_id,uuid,filename,dataset,speaker_id,sentence_id,emotion_raw,emotion_label,intensity,gender_x,age_x,orig_sample_rate,orig_duration_s,proc_sample_rate,proc_duration_s,silence_trimmed_s,split,split_strategy,gender_y,age_y
1002_TAI_HAP_XX,crema_d_1002_TAI_HAP_XX,1002_TAI_HAP_XX.wav,crema_d,1002,TAI,HAP,happy,unspecified,,,16000.0,2.535875,16000.0,3.0,1.127875,,,female,21
1002_TAI_NEU_XX,crema_d_1002_TAI_NEU_XX,1002_TAI_NEU_XX.wav,crema_d,1002,TAI,NEU,neutral,unspecified,,,16000.0,2.6359375,16000.0,3.0,0.0119375,,,female,21
1002_TAI_SAD_XX,crema_d_1002_TAI_SAD_XX,1002_TAI_SAD_XX.wav,crema_d,1002,TAI,SAD,sad,unspecified,,,,,,,,,,female,21
1002_TIE_ANG_XX,crema_d_1002_TIE_ANG_XX,1002_TIE_ANG_XX.wav,crema_d,1002,TIE,ANG,anger,unspecified,,,16000.0,2.535875,16000.0,3.0,0.871875,,,female,21
1002_TIE_DIS_XX,crema_d_1002_TIE_DIS_XX,1002_TIE_DIS_XX.wav,crema_d,1002,TIE,DIS,disgust,unspecified,,,,,,,,,,female,21
1002_TIE_FEA_XX,crema_d_1002_TIE_FEA_XX,1002_TIE_FEA_XX.wav,crema_d,1002,TIE,FEA,fear,unspecified,,,,,,,,,,female,21
1002_TIE_HAP_XX,crema_d_1002_TIE_HAP_XX,1002_TIE_HAP_XX.wav,crema_d,1002,TIE,HAP,happy,unspecified,,,16000.0,2.402375,16000.0,3.0,0.866375,,,female,21
1002_TIE_SAD_XX,crema_d_1002_TIE_SAD_XX,1002_TIE_SAD_XX.wav,crema_d,1002,TIE,SAD,sad,unspecified,,,,,,,,,,female,21
1002_TSI_ANG_XX,crema_d_1002_TSI_ANG_XX,1002_TSI_ANG_XX.wav,crema_d,1002,TSI,ANG,anger,unspecified,,,16000.0,2.43575,16000.0,3.0,1.25175,,,female,21
1002_TSI_DIS_XX,crema_d_1002_TSI_DIS_XX,1002_TSI_DIS_XX.wav,crema_d,1002,TSI,DIS,disgust,unspecified,,,,,,,,,,female,21
1002_TSI_FEA_XX,crema_d_1002_TSI_FEA_XX,1002_TSI_FEA_XX.wav,crema_d,1002,TSI,FEA,fear,unspecified,,,,,,,,,,female,21
1002_TSI_HAP_XX,crema_d_1002_TSI_HAP_XX,1002_TSI_HAP_XX.wav,crema_d,1002,TSI,HAP,happy,unspecified,,,16000.0,2.035375,16000.0,3.0,0.979375,,,female,21
1002_TSI_NEU_XX,crema_d_1002_TSI_NEU_XX,1002_TSI_NEU_XX.wav,crema_d,1002,TSI,NEU,neutral,unspecified,,,16000.0,2.369,16000.0,3.0,0.0,,,female,21
1002_TSI_SAD_XX,crema_d_1002_TSI_SAD_XX,1002_TSI_SAD_XX.wav,crema_d,1002,TSI,SAD,sad,unspecified,,,,,,,,,,female,21
1002_WSI_ANG_XX,crema_d_1002_WSI_ANG_XX,1002_WSI_ANG_XX.wav,crema_d,1002,WSI,ANG,anger,unspecified,,,16000.0,2.602625,16000.0,3.0,0.842625,,,female,21
1002_WSI_DIS_XX,crema_d_1002_WSI_DIS_XX,1002_WSI_DIS_XX.wav,crema_d,1002,WSI,DIS,disgust,unspecified,,,,,,,,,,female,21
1002_WSI_FEA_XX,crema_d_1002_WSI_FEA_XX,1002_WSI_FEA_XX.wav,crema_d,1002,WSI,FEA,fear,unspecified,,,,,,,,,,female,21
1002_WSI_HAP_XX,crema_d_1002_WSI_HAP_XX,1002_WSI_HAP_XX.wav,crema_d,1002,WSI,HAP,happy,unspecified,,,16000.0,2.7694375,16000.0,3.0,1.2654375,,,female,21
1002_WSI_NEU_XX,crema_d_1002_WSI_NEU_XX,1002_WSI_NEU_XX.wav,crema_d,1002,WSI,NEU,neutral,unspecified,,,16000.0,2.43575,16000.0,3.0,0.09975,,,female,21
1002_WSI_SAD_XX,crema_d_1002_WSI_SAD_XX,1002_WSI_SAD_XX.wav,crema_d,1002,WSI,SAD,sad,unspecified,,,,,,,,,,female,21
1003_DFA_ANG_XX,crema_d_1003_DFA_ANG_XX,1003_DFA_ANG_XX.wav,crema_d,1003,DFA,ANG,anger,unspecified,,,16000.0,3.1364375,16000.0,3.0,1.7284375,,,female,21
1003_DFA_DIS_XX,crema_d_1003_DFA_DIS_XX,1003_DFA_DIS_XX.wav,crema_d,1003,DFA,DIS,disgust,unspecified,,,,,,,,,,female,21
1003_DFA_FEA_XX,crema_d_1003_DFA_FEA_XX,1003_DFA_FEA_XX.wav,crema_d,1003,DFA,FEA,fear,unspecified,,,,,,,,,,female,21
1003_DFA_HAP_XX,crema_d_1003_DFA_HAP_XX,1003_DFA_HAP_XX.wav,crema_d,1003,DFA,HAP,happy,unspecified,,,16000.0,3.2699375,16000.0,3.0,2.1179375,,,female,21
1003_DFA_NEU_XX,crema_d_1003_DFA_NEU_XX,1003_DFA_NEU_XX.wav,crema_d,1003,DFA,NEU,neutral,unspecified,,,16000.0,3.2365625,16000.0,3.0,0.3885625,,,female,21
1003_DFA_SAD_XX,crema_d_1003_DFA_SAD_XX,1003_DFA_SAD_XX.wav,crema_d,1003,DFA,SAD,sad,unspecified,,,,,,,,,,female,21
1003_IEO_ANG_HI,crema_d_1003_IEO_ANG_HI,1003_IEO_ANG_HI.wav,crema_d,1003,IEO,ANG,anger,high,,,16000.0,2.56925,16000.0,3.0,1.38525,,,female,21
1003_IEO_ANG_LO,crema_d_1003_IEO_ANG_LO,1003_IEO_ANG_LO.wav,crema_d,1003,IEO,ANG,anger,low,,,16000.0,2.2755625,16000.0,3.0,1.3155625,,,female,21
1003_IEO_ANG_MD,crema_d_1003_IEO_ANG_MD,1003_IEO_ANG_MD.wav,crema_d,1003,IEO,ANG,anger,medium,,,16000.0,2.56925,16000.0,3.0,1.41725,,,female,21
1003_IEO_DIS_HI,crema_d_1003_IEO_DIS_HI,1003_IEO_DIS_HI.wav,crema_d,1003,IEO,DIS,disgust,high,,,,,,,,,,female,21
1003_IEO_DIS_LO,crema_d_1003_IEO_DIS_LO,1003_IEO_DIS_LO.wav,crema_d,1003,IEO,DIS,disgust,low,,,,,,,,,,female,21
1003_IEO_DIS_MD,crema_d_1003_IEO_DIS_MD,1003_IEO_DIS_MD.wav,crema_d,1003,IEO,DIS,disgust,medium,,,,,,,,,,female,21
1003_IEO_FEA_HI,crema_d_1003_IEO_FEA_HI,1003_IEO_FEA_HI.wav,crema_d,1003,IEO,FEA,fear,high,,,,,,,,,,female,21
1003_IEO_FEA_LO,crema_d_1003_IEO_FEA_LO,1003_IEO_FEA_LO.wav,crema_d,1003,IEO,FEA,fear,low,,,,,,,,,,female,21
1003_IEO_FEA_MD,crema_d_1003_IEO_FEA_MD,1003_IEO_FEA_MD.wav,crema_d,1003,IEO,FEA,fear,medium,,,,,,,,,,female,21
1003_IEO_HAP_HI,crema_d_1003_IEO_HAP_HI,1003_IEO_HAP_HI.wav,crema_d,1003,IEO,HAP,happy,high,,,16000.0,2.2021875,16000.0,3.0,1.1461875,,,female,21
1003_IEO_HAP_LO,crema_d_1003_IEO_HAP_LO,1003_IEO_HAP_LO.wav,crema_d,1003,IEO,HAP,happy,low,,,16000.0,2.369,16000.0,3.0,0.129,,,female,21
1003_IEO_HAP_MD,crema_d_1003_IEO_HAP_MD,1003_IEO_HAP_MD.wav,crema_d,1003,IEO,HAP,happy,medium,,,16000.0,2.3023125,16000.0,3.0,1.3423125,,,female,21
1003_IEO_NEU_XX,crema_d_1003_IEO_NEU_XX,1003_IEO_NEU_XX.wav,crema_d,1003,IEO,NEU,neutral,unspecified,,,16000.0,2.2689375,16000.0,3.0,0.1249375,,,female,21
1003_IEO_SAD_HI,crema_d_1003_IEO_SAD_HI,1003_IEO_SAD_HI.wav,crema_d,1003,IEO,SAD,sad,high,,,,,,,,,,female,21
1003_IEO_SAD_LO,crema_d_1003_IEO_SAD_LO,1003_IEO_SAD_LO.wav,crema_d,1003,IEO,SAD,sad,low,,,,,,,,,,female,21
1003_IEO_SAD_MD,crema_d_1003_IEO_SAD_MD,1003_IEO_SAD_MD.wav,crema_d,1003,IEO,SAD,sad,medium,,,,,,,,,,female,21
1003_IOM_ANG_XX,crema_d_1003_IOM_ANG_XX,1003_IOM_ANG_XX.wav,crema_d,1003,IOM,ANG,anger,unspecified,,,16000.0,2.7360625,16000.0,3.0,0.9760625,,,female,21
1003_IOM_DIS_XX,crema_d_1003_IOM_DIS_XX,1003_IOM_DIS_XX.wav,crema_d,1003,IOM,DIS,disgust,unspecified,,,,,,,,,,female,21
1003_IOM_FEA_XX,crema_d_1003_IOM_FEA_XX,1003_IOM_FEA_XX.wav,crema_d,1003,IOM,FEA,fear,unspecified,,,,,,,,,,female,21
1003_IOM_HAP_XX,crema_d_1003_IOM_HAP_XX,1003_IOM_HAP_XX.wav,crema_d,1003,IOM,HAP,happy,unspecified,,,16000.0,2.902875,16000.0,3.0,1.430875,,,female,21
1003_IOM_NEU_XX,crema_d_1003_IOM_NEU_XX,1003_IOM_NEU_XX.wav,crema_d,1003,IOM,NEU,neutral,unspecified,,,16000.0,3.2031875,16000.0,3.0,1.6351875,,,female,21
1003_IOM_SAD_XX,crema_d_1003_IOM_SAD_XX,1003_IOM_SAD_XX.wav,crema_d,1003,IOM,SAD,sad,unspecified,,,,,,,,,,female,21
1003_ITH_ANG_XX,crema_d_1003_ITH_ANG_XX,1003_ITH_ANG_XX.wav,crema_d,1003,ITH,ANG,anger,unspecified,,,16000.0,3.6703125,16000.0,3.0,1.9103125,,,female,21
1003_ITH_DIS_XX,crema_d_1003_ITH_DIS_XX,1003_ITH_DIS_XX.wav,crema_d,1003,ITH,DIS,disgust,unspecified,,,,,,,,,,female,21
1003_ITH_FEA_XX,crema_d_1003_ITH_FEA_XX,1003_ITH_FEA_XX.wav,crema_d,1003,ITH,FEA,fear,unspecified,,,,,,,,,,female,21
1003_ITH_HAP_XX,crema_d_1003_ITH_HAP_XX,1003_ITH_HAP_XX.wav,crema_d,1003,ITH,HAP,happy,unspecified,,,16000.0,3.1364375,16000.0,3.0,0.8644375,,,female,21
1003_ITH_NEU_XX,crema_d_1003_ITH_NEU_XX,1003_ITH_NEU_XX.wav,crema_d,1003,ITH,NEU,neutral,unspecified,,,16000.0,4.037375,16000.0,3.0,1.701375,,,female,21
1003_ITH_SAD_XX,crema_d_1003_ITH_SAD_XX,1003_ITH_SAD_XX.wav,crema_d,1003,ITH,SAD,sad,unspecified,,,,,,,,,,female,21
1003_ITS_ANG_XX,crema_d_1003_ITS_ANG_XX,1003_ITS_ANG_XX.wav,crema_d,1003,ITS,ANG,anger,unspecified,,,16000.0,3.7370625,16000.0,3.0,1.6250625,,,female,21
1003_ITS_DIS_XX,crema_d_1003_ITS_DIS_XX,1003_ITS_DIS_XX.wav,crema_d,1003,ITS,DIS,disgust,unspecified,,,,,,,,,,female,21
1003_ITS_FEA_XX,crema_d_1003_ITS_FEA_XX,1003_ITS_FEA_XX.wav,crema_d,1003,ITS,FEA,fear,unspecified,,,,,,,,,,female,21
1003_ITS_HAP_XX,crema_d_1003_ITS_HAP_XX,1003_ITS_HAP_XX.wav,crema_d,1003,ITS,HAP,happy,unspecified,,,16000.0,3.7370625,16000.0,3.0,1.4970625,,,female,21
1003_ITS_NEU_XX,crema_d_1003_ITS_NEU_XX,1003_ITS_NEU_XX.wav,crema_d,1003,ITS,NEU,neutral,unspecified,,,16000.0,3.7370625,16000.0,3.0,0.0,,,female,21
1003_ITS_SAD_XX,crema_d_1003_ITS_SAD_XX,1003_ITS_SAD_XX.wav,crema_d,1003,ITS,SAD,sad,unspecified,,,,,,,,,,female,21
1003_IWL_ANG_XX,crema_d_1003_IWL_ANG_XX,1003_IWL_ANG_XX.wav,crema_d,1003,IWL,ANG,anger,unspecified,,,16000.0,3.536875,16000.0,3.0,1.072875,,,female,21
1003_IWL_DIS_XX,crema_d_1003_IWL_DIS_XX,1003_IWL_DIS_XX.wav,crema_d,1003,IWL,DIS,disgust,unspecified,,,,,,,,,,female,21
1003_IWL_FEA_XX,crema_d_1003_IWL_FEA_XX,1003_IWL_FEA_XX.wav,crema_d,1003,IWL,FEA,fear,unspecified,,,,,,,,,,female,21
1003_IWL_HAP_XX,crema_d_1003_IWL_HAP_XX,1003_IWL_HAP_XX.wav,crema_d,1003,IWL,HAP,happy,unspecified,,,16000.0,3.903875,16000.0,3.0,1.695875,,,female,21
1003_IWL_NEU_XX,crema_d_1003_IWL_NEU_XX,1003_IWL_NEU_XX.wav,crema_d,1003,IWL,NEU,neutral,unspecified,,,16000.0,3.93725,16000.0,3.0,1.53725,,,female,21
1003_IWL_SAD_XX,crema_d_1003_IWL_SAD_XX,1003_IWL_SAD_XX.wav,crema_d,1003,IWL,SAD,sad,unspecified,,,,,,,,,,female,21
1003_IWW_ANG_XX,crema_d_1003_IWW_ANG_XX,1003_IWW_ANG_XX.wav,crema_d,1003,IWW,ANG,anger,unspecified,,,16000.0,3.403375,16000.0,3.0,1.707375,,,female,21
1003_IWW_DIS_XX,crema_d_1003_IWW_DIS_XX,1003_IWW_DIS_XX.wav,crema_d,1003,IWW,DIS,disgust,unspecified,,,,,,,,,,female,21
1003_IWW_FEA_XX,crema_d_1003_IWW_FEA_XX,1003_IWW_FEA_XX.wav,crema_d,1003,IWW,FEA,fear,unspecified,,,,,,,,,,female,21
1003_IWW_HAP_XX,crema_d_1003_IWW_HAP_XX,1003_IWW_HAP_XX.wav,crema_d,1003,IWW,HAP,happy,unspecified,,,16000.0,3.5035,16000.0,3.0,1.6155,,,female,21
1003_IWW_NEU_XX,crema_d_1003_IWW_NEU_XX,1003_IWW_NEU_XX.wav,crema_d,1003,IWW,NEU,neutral,unspecified,,,16000.0,2.902875,16000.0,3.0,0.150875,,,female,21
1003_IWW_SAD_XX,crema_d_1003_IWW_SAD_XX,1003_IWW_SAD_XX.wav,crema_d,1003,IWW,SAD,sad,unspecified,,,,,,,,,,female,21
1003_MTI_ANG_XX,crema_d_1003_MTI_ANG_XX,1003_MTI_ANG_XX.wav,crema_d,1003,MTI,ANG,anger,unspecified,,,16000.0,2.2355625,16000.0,3.0,0.448,,,female,21
1003_MTI_DIS_XX,crema_d_1003_MTI_DIS_XX,1003_MTI_DIS_XX.wav,crema_d,1003,MTI,DIS,disgust,unspecified,,,,,,,,,,female,21
1003_MTI_FEA_XX,crema_d_1003_MTI_FEA_XX,1003_MTI_FEA_XX.wav,crema_d,1003,MTI,FEA,fear,unspecified,,,,,,,,,,female,21
1003_MTI_HAP_XX,crema_d_1003_MTI_HAP_XX,1003_MTI_HAP_XX.wav,crema_d,1003,MTI,HAP,happy,unspecified,,,16000.0,3.3033125,16000.0,3.0,1.3833125,,,female,21
1003_MTI_NEU_XX,crema_d_1003_MTI_NEU_XX,1003_MTI_NEU_XX.wav,crema_d,1003,MTI,NEU,neutral,unspecified,,,16000.0,3.7370625,16000.0,3.0,0.8890625,,,female,21
1003_MTI_SAD_XX,crema_d_1003_MTI_SAD_XX,1003_MTI_SAD_XX.wav,crema_d,1003,MTI,SAD,sad,unspecified,,,,,,,,,,female,21
1003_TAI_ANG_XX,crema_d_1003_TAI_ANG_XX,1003_TAI_ANG_XX.wav,crema_d,1003,TAI,ANG,anger,unspecified,,,16000.0,2.8695,16000.0,3.0,1.2375,,,female,21
1003_TAI_DIS_XX,crema_d_1003_TAI_DIS_XX,1003_TAI_DIS_XX.wav,crema_d,1003,TAI,DIS,disgust,unspecified,,,,,,,,,,female,21
1003_TAI_FEA_XX,crema_d_1003_TAI_FEA_XX,1003_TAI_FEA_XX.wav,crema_d,1003,TAI,FEA,fear,unspecified,,,,,,,,,,female,21
1003_TAI_HAP_XX,crema_d_1003_TAI_HAP_XX,1003_TAI_HAP_XX.wav,crema_d,1003,TAI,HAP,happy,unspecified,,,16000.0,3.1364375,16000.0,3.0,1.3124375,,,female,21
1003_TAI_NEU_XX,crema_d_1003_TAI_NEU_XX,1003_TAI_NEU_XX.wav,crema_d,1003,TAI,NEU,neutral,unspecified,,,16000.0,3.6703125,16000.0,3.0,1.7503125,,,female,21
1003_TAI_SAD_XX,crema_d_1003_TAI_SAD_XX,1003_TAI_SAD_XX.wav,crema_d,1003,TAI,SAD,sad,unspecified,,,,,,,,,,female,21
1003_TIE_ANG_XX,crema_d_1003_TIE_ANG_XX,1003_TIE_ANG_XX.wav,crema_d,1003,TIE,ANG,anger,unspecified,,,16000.0,3.1698125,16000.0,3.0,1.4098125,,,female,21
1003_TIE_DIS_XX,crema_d_1003_TIE_DIS_XX,1003_TIE_DIS_XX.wav,crema_d,1003,TIE,DIS,disgust,unspecified,,,,,,,,,,female,21
1003_TIE_FEA_XX,crema_d_1003_TIE_FEA_XX,1003_TIE_FEA_XX.wav,crema_d,1003,TIE,FEA,fear,unspecified,,,,,,,,,,female,21
1003_TIE_HAP_XX,crema_d_1003_TIE_HAP_XX,1003_TIE_HAP_XX.wav,crema_d,1003,TIE,HAP,happy,unspecified,,,16000.0,3.2699375,16000.0,3.0,0.5819375,,,female,21
1003_TIE_NEU_XX,crema_d_1003_TIE_NEU_XX,1003_TIE_NEU_XX.wav,crema_d,1003,TIE,NEU,neutral,unspecified,,,16000.0,2.535875,16000.0,3.0,0.839875,,,female,21
1003_TIE_SAD_XX,crema_d_1003_TIE_SAD_XX,1003_TIE_SAD_XX.wav,crema_d,1003,TIE,SAD,sad,unspecified,,,,,,,,,,female,21
1003_TSI_ANG_XX,crema_d_1003_TSI_ANG_XX,1003_TSI_ANG_XX.wav,crema_d,1003,TSI,ANG,anger,unspecified,,,16000.0,3.970625,16000.0,3.0,0.386625,,,female,21
1003_TSI_DIS_XX,crema_d_1003_TSI_DIS_XX,1003_TSI_DIS_XX.wav,crema_d,1003,TSI,DIS,disgust,unspecified,,,,,,,,,,female,21
1003_TSI_FEA_XX,crema_d_1003_TSI_FEA_XX,1003_TSI_FEA_XX.wav,crema_d,1003,TSI,FEA,fear,unspecified,,,,,,,,,,female,21
1003_TSI_HAP_XX,crema_d_1003_TSI_HAP_XX,1003_TSI_HAP_XX.wav,crema_d,1003,TSI,HAP,happy,unspecified,,,16000.0,3.37,16000.0,3.0,0.0,,,female,21
1003_TSI_NEU_XX,crema_d_1003_TSI_NEU_XX,1003_TSI_NEU_XX.wav,crema_d,1003,TSI,NEU,neutral,unspecified,,,16000.0,3.43675,16000.0,3.0,0.0,,,female,21
1003_TSI_SAD_XX,crema_d_1003_TSI_SAD_XX,1003_TSI_SAD_XX.wav,crema_d,1003,TSI,SAD,sad,unspecified,,,,,,,,,,female,21
1003_WSI_ANG_XX,crema_d_1003_WSI_ANG_XX,1003_WSI_ANG_XX.wav,crema_d,1003,WSI,ANG,anger,unspecified,,,16000.0,3.536875,16000.0,3.0,1.328875,,,female,21
1003_WSI_DIS_XX,crema_d_1003_WSI_DIS_XX,1003_WSI_DIS_XX.wav,crema_d,1003,WSI,DIS,disgust,unspecified,,,,,,,,,,female,21
1003_WSI_FEA_XX,crema_d_1003_WSI_FEA_XX,1003_WSI_FEA_XX.wav,crema_d,1003,WSI,FEA,fear,unspecified,,,,,,,,,,female,21
1003_WSI_HAP_XX,crema_d_1003_WSI_HAP_XX,1003_WSI_HAP_XX.wav,crema_d,1003,WSI,HAP,happy,unspecified,,,16000.0,3.1698125,16000.0,3.0,0.7698125,,,female,21
1003_WSI_NEU_XX,crema_d_1003_WSI_NEU_XX,1003_WSI_NEU_XX.wav,crema_d,1003,WSI,NEU,neutral,unspecified,,,16000.0,3.43675,16000.0,3.0,0.33275,,,female,21
1003_WSI_SAD_XX,crema_d_1003_WSI_SAD_XX,1003_WSI_SAD_XX.wav,crema_d,1003,WSI,SAD,sad,unspecified,,,,,,,,,,female,21
1004_DFA_ANG_XX,crema_d_1004_DFA_ANG_XX,1004_DFA_ANG_XX.wav,crema_d,1004,DFA,ANG,anger,unspecified,,,16000.0,3.06975,16000.0,3.0,1.69375,,,female,42
1004_DFA_DIS_XX,crema_d_1004_DFA_DIS_XX,1004_DFA_DIS_XX.wav,crema_d,1004,DFA,DIS,disgust,unspecified,,,,,,,,,,female,42
1004_DFA_FEA_XX,crema_d_1004_DFA_FEA_XX,1004_DFA_FEA_XX.wav,crema_d,1004,DFA,FEA,fear,unspecified,,,,,,,,,,female,42
1004_DFA_HAP_XX,crema_d_1004_DFA_HAP_XX,1004_DFA_HAP_XX.wav,crema_d,1004,DFA,HAP,happy,unspecified,,,16000.0,2.7360625,16000.0,3.0,1.6480625,,,female,42
1004_DFA_NEU_XX,crema_d_1004_DFA_NEU_XX,1004_DFA_NEU_XX.wav,crema_d,1004,DFA,NEU,neutral,unspecified,,,16000.0,3.103125,16000.0,3.0,0.064,,,female,42
1004_DFA_SAD_XX,crema_d_1004_DFA_SAD_XX,1004_DFA_SAD_XX.wav,crema_d,1004,DFA,SAD,sad,unspecified,,,,,,,,,,female,42
1004_IEO_ANG_HI,crema_d_1004_IEO_ANG_HI,1004_IEO_ANG_HI.wav,crema_d,1004,IEO,ANG,anger,high,,,16000.0,4.004,16000.0,3.0,2.02,,,female,42
1004_IEO_ANG_LO,crema_d_1004_IEO_ANG_LO,1004_IEO_ANG_LO.wav,crema_d,1004,IEO,ANG,anger,low,,,16000.0,2.6693125,16000.0,3.0,1.4213125,,,female,42
1004_IEO_ANG_MD,crema_d_1004_IEO_ANG_MD,1004_IEO_ANG_MD.wav,crema_d,1004,IEO,ANG,anger,medium,,,16000.0,2.902875,16000.0,3.0,1.238875,,,female,42
1004_IEO_DIS_HI,crema_d_1004_IEO_DIS_HI,1004_IEO_DIS_HI.wav,crema_d,1004,IEO,DIS,disgust,high,,,,,,,,,,female,42
1004_IEO_DIS_LO,crema_d_1004_IEO_DIS_LO,1004_IEO_DIS_LO.wav,crema_d,1004,IEO,DIS,disgust,low,,,,,,,,,,female,42
1004_IEO_DIS_MD,crema_d_1004_IEO_DIS_MD,1004_IEO_DIS_MD.wav,crema_d,1004,IEO,DIS,disgust,medium,,,,,,,,,,female,42
1004_IEO_FEA_HI,crema_d_1004_IEO_FEA_HI,1004_IEO_FEA_HI.wav,crema_d,1004,IEO,FEA,fear,high,,,,,,,,,,female,42
1004_IEO_FEA_LO,crema_d_1004_IEO_FEA_LO,1004_IEO_FEA_LO.wav,crema_d,1004,IEO,FEA,fear,low,,,,,,,,,,female,42
1004_IEO_FEA_MD,crema_d_1004_IEO_FEA_MD,1004_IEO_FEA_MD.wav,crema_d,1004,IEO,FEA,fear,medium,,,,,,,,,,female,42
1004_IEO_HAP_HI,crema_d_1004_IEO_HAP_HI,1004_IEO_HAP_HI.wav,crema_d,1004,IEO,HAP,happy,high,,,16000.0,2.93625,16000.0,3.0,1.40025,,,female,42
1004_IEO_HAP_LO,crema_d_1004_IEO_HAP_LO,1004_IEO_HAP_LO.wav,crema_d,1004,IEO,HAP,happy,low,,,16000.0,2.402375,16000.0,3.0,0.032,,,female,42
1004_IEO_HAP_MD,crema_d_1004_IEO_HAP_MD,1004_IEO_HAP_MD.wav,crema_d,1004,IEO,HAP,happy,medium,,,16000.0,3.036375,16000.0,3.0,1.308375,,,female,42
1004_IEO_NEU_XX,crema_d_1004_IEO_NEU_XX,1004_IEO_NEU_XX.wav,crema_d,1004,IEO,NEU,neutral,unspecified,,,16000.0,2.3356875,16000.0,3.0,0.0956875,,,female,42
1004_IEO_SAD_HI,crema_d_1004_IEO_SAD_HI,1004_IEO_SAD_HI.wav,crema_d,1004,IEO,SAD,sad,high,,,,,,,,,,female,42
1004_IEO_SAD_LO,crema_d_1004_IEO_SAD_LO,1004_IEO_SAD_LO.wav,crema_d,1004,IEO,SAD,sad,low,,,,,,,,,,female,42
1004_IEO_SAD_MD,crema_d_1004_IEO_SAD_MD,1004_IEO_SAD_MD.wav,crema_d,1004,IEO,SAD,sad,medium,,,,,,,,,,female,42
1004_IOM_ANG_XX,crema_d_1004_IOM_ANG_XX,1004_IOM_ANG_XX.wav,crema_d,1004,IOM,ANG,anger,unspecified,,,16000.0,2.602625,16000.0,3.0,1.290625,,,female,42
1004_IOM_DIS_XX,crema_d_1004_IOM_DIS_XX,1004_IOM_DIS_XX.wav,crema_d,1004,IOM,DIS,disgust,unspecified,,,,,,,,,,female,42
1004_IOM_FEA_XX,crema_d_1004_IOM_FEA_XX,1004_IOM_FEA_XX.wav,crema_d,1004,IOM,FEA,fear,unspecified,,,,,,,,,,female,42
1004_IOM_HAP_XX,crema_d_1004_IOM_HAP_XX,1004_IOM_HAP_XX.wav,crema_d,1004,IOM,HAP,happy,unspecified,,,16000.0,2.2355625,16000.0,3.0,1.12,,,female,42
1004_IOM_NEU_XX,crema_d_1004_IOM_NEU_XX,1004_IOM_NEU_XX.wav,crema_d,1004,IOM,NEU,neutral,unspecified,,,16000.0,2.535875,16000.0,3.0,0.0,,,female,42
1004_IOM_SAD_XX,crema_d_1004_IOM_SAD_XX,1004_IOM_SAD_XX.wav,crema_d,1004,IOM,SAD,sad,unspecified,,,,,,,,,,female,42
1004_ITH_ANG_XX,crema_d_1004_ITH_ANG_XX,1004_ITH_ANG_XX.wav,crema_d,1004,ITH,ANG,anger,unspecified,,,16000.0,3.2699375,16000.0,3.0,1.6379375,,,female,42
1004_ITH_DIS_XX,crema_d_1004_ITH_DIS_XX,1004_ITH_DIS_XX.wav,crema_d,1004,ITH,DIS,disgust,unspecified,,,,,,,,,,female,42
1004_ITH_FEA_XX,crema_d_1004_ITH_FEA_XX,1004_ITH_FEA_XX.wav,crema_d,1004,ITH,FEA,fear,unspecified,,,,,,,,,,female,42
1004_ITH_HAP_XX,crema_d_1004_ITH_HAP_XX,1004_ITH_HAP_XX.wav,crema_d,1004,ITH,HAP,happy,unspecified,,,16000.0,3.003,16000.0,3.0,0.0,,,female,42
1004_ITH_NEU_XX,crema_d_1004_ITH_NEU_XX,1004_ITH_NEU_XX.wav,crema_d,1004,ITH,NEU,neutral,unspecified,,,16000.0,3.6369375,16000.0,3.0,0.0,,,female,42
1004_ITH_SAD_XX,crema_d_1004_ITH_SAD_XX,1004_ITH_SAD_XX.wav,crema_d,1004,ITH,SAD,sad,unspecified,,,,,,,,,,female,42
1004_ITS_ANG_XX,crema_d_1004_ITS_ANG_XX,1004_ITS_ANG_XX.wav,crema_d,1004,ITS,ANG,anger,unspecified,,,16000.0,3.37,16000.0,3.0,1.45,,,female,42
1004_ITS_DIS_XX,crema_d_1004_ITS_DIS_XX,1004_ITS_DIS_XX.wav,crema_d,1004,ITS,DIS,disgust,unspecified,,,,,,,,,,female,42
1004_ITS_FEA_XX,crema_d_1004_ITS_FEA_XX,1004_ITS_FEA_XX.wav,crema_d,1004,ITS,FEA,fear,unspecified,,,,,,,,,,female,42
1004_ITS_HAP_XX,crema_d_1004_ITS_HAP_XX,1004_ITS_HAP_XX.wav,crema_d,1004,ITS,HAP,happy,unspecified,,,16000.0,2.8695,16000.0,3.0,0.2455,,,female,42
1004_ITS_NEU_XX,crema_d_1004_ITS_NEU_XX,1004_ITS_NEU_XX.wav,crema_d,1004,ITS,NEU,neutral,unspecified,,,16000.0,2.2355625,16000.0,3.0,0.0,,,female,42
1004_ITS_SAD_XX,crema_d_1004_ITS_SAD_XX,1004_ITS_SAD_XX.wav,crema_d,1004,ITS,SAD,sad,unspecified,,,,,,,,,,female,42
1004_IWL_ANG_XX,crema_d_1004_IWL_ANG_XX,1004_IWL_ANG_XX.wav,crema_d,1004,IWL,ANG,anger,unspecified,,,16000.0,3.1698125,16000.0,3.0,1.1858125,,,female,42
1004_IWL_DIS_XX,crema_d_1004_IWL_DIS_XX,1004_IWL_DIS_XX.wav,crema_d,1004,IWL,DIS,disgust,unspecified,,,,,,,,,,female,42
